,Total Assets,Total Current Assets,Total Non-Current Assets,Total Liabilities,Total Current Liabilities,Total Non-Current Liabilities,Total Equity,Cash Generated from Operating Activities,Income/Loss before Non-Cash Adjustment,Changes in Operating Capital,Cash Flow from Investing Activities,Cash Flow from Financing Activities,Change in Cash,"Cash and Cash Equivalents, Beginning of Period",Gross Profit,Total Revenue,Total Operating Profit/Loss,Diluted EPS,Diluted WASO,Open,return,Net Income,Gross Margin,Total Current Equity,Net Income to Total Assets ratio,Net Income to Total Equity ratio,Total Assets to Total Equity ratio,Total Revenue to Total Assets ratio,Total Revenue to Total Equity ratio,Gross Profit to Total Assets ratio,Gross Profit to Total Equity ratio,Price to Total Assets ratio,Price to Total Current Assets ratio,Price to Total Non-Current Assets ratio,Price to Total Liabilities ratio,Price to Total Current Liabilities ratio,Price to Total Non-Current Liabilities ratio,Price to Total Equity ratio,Price to Cash Generated from Operating Activities ratio,Price to Income/Loss before Non-Cash Adjustment ratio,Price to Changes in Operating Capital ratio,Price to Cash Flow from Investing Activities ratio,Price to Cash Flow from Financing Activities ratio,Price to Change in Cash ratio,"Price to Cash and Cash Equivalents, Beginning of Period ratio",Price to Gross Profit ratio,Price to Total Revenue ratio,Price to Total Operating Profit/Loss ratio,Price to Diluted EPS ratio,Price to Net Income ratio
3426,4964459100000.0,2052896700000.0,2911562400000.0,2046626700000.0,986563600000.0,1060063100000.0,2917832400000.0,1697160400000.0,1144072200000.0,122508500000.0,-1190928300000.0,-200244000000.0,219426900000.0,1064990200000.0,1348354800000.0,2263891300000.0,1121278900000.0,38.29,5185840000.0,124.129997,-0.3889470729625491,198565813600.0,0.5955916699710804,1066333100000.0,0.03999747195016674,0.06805250829348526,1.701420239215933,0.4560197303267137,0.7758811986596625,0.27160155272504916,0.46210837880887196,39994032224.136765,16538280428.7025,23455751795.434265,16487768867.020918,7947825858.724544,8539943008.296374,23506263357.115845,13672443736.545002,9216726235.802616,986937105.9438598,-9594202278.116545,-1613179769.9149222,1767718563.628097,8579636072.9792,10862441251.811195,18238067789.528748,9033101805.359747,0.3084669372867221,1599660182.0589747
3427,537596000.0,516403000.0,21193000.0,373216000.0,344136000.0,29080000.0,164380000.0,75031000.0,20482000.0,33794000.0,-9221000.0,63543000.0,129353000.0,4047000.0,163050000.0,202926000.0,57518000.0,-0.15,182800000.0,2.912,-0.0367445054945054,-27420000.0,0.8034948700511516,172267000.0,-0.051004843786040074,-0.1668086141866407,3.270446526341404,0.37746932640867864,1.2344932473536927,0.303294667371037,0.9919089913614795,184614010.989011,177336195.05494505,7277815.934065934,128164835.16483517,118178571.42857143,9986263.736263737,56449175.82417583,25766140.10989011,7033653.846153846,11605082.417582419,-3166552.197802198,21821085.164835166,44420673.07692308,1389766.4835164836,55992445.05494506,69686126.37362638,19752060.43956044,-0.05151098901098901,-9416208.79120879
3428,797164000.0,765813000.0,31351000.0,551581000.0,518532000.0,33049000.0,245583000.0,31224000.0,50798000.0,-49505000.0,-16064000.0,7390000.0,22550000.0,133400000.0,241987000.0,308217000.0,69356000.0,0.12,440560000.0,2.805,0.6288770053475935,52867200.0,0.7851189259515212,247281000.0,0.06631910121380293,0.21527222975531693,3.2460064418139694,0.38664189551961703,1.2550420835318405,0.303559869738222,0.985357292646478,284193939.3939394,273017112.29946524,11176827.094474152,196642067.73618537,184859893.04812834,11782174.68805704,87551871.657754,11131550.802139036,18109803.921568625,-17648841.354723707,-5726916.221033867,2634581.1051693405,8039215.686274509,47557932.26381461,86269875.2228164,109881283.42245989,24725846.70231729,0.0427807486631016,18847486.631016042
3429,1117872000.0,1056523000.0,61349000.0,723305000.0,713991000.0,9314000.0,394567000.0,86603000.0,88140000.0,-55488000.0,-25191000.0,-10130000.0,51282000.0,155950000.0,363196000.0,477294000.0,107323000.0,0.19,457930000.0,4.569,1.4482381265047055,87006700.0,0.7609481786907022,342532000.0,0.07783243519830535,0.2205118522329541,2.8331614149181252,0.42696659367083173,1.209665278647226,0.3248994518155925,0.9204925906119873,244664478.0039396,231237251.0396148,13427226.964324798,158307069.38060844,156268548.91661194,2038520.4639964981,86357408.62333114,18954475.815276865,19290873.276428103,-12144451.739986869,-5513460.275771503,-2217115.342525717,11223900.196979646,34132195.228715256,79491354.78222805,104463558.76559423,23489384.985773694,0.041584591814401405,19042832.129568834
3430,1728761000.0,1449221000.0,279540000.0,1116244000.0,930373000.0,185871000.0,612517000.0,60205000.0,108318000.0,-162700000.0,-163841000.0,27280000.0,-76356000.0,207232000.0,504878000.0,661058000.0,112196000.0,0.23,478060000.0,11.186,1.3558018058287145,109953800.0,0.7637423645126449,518848000.0,0.06360266109658883,0.1795114258053246,2.8223886030918326,0.3823883116289643,1.079248412697117,0.2920461532855033,0.824267734609815,154546844.26962274,129556677.99034508,24990166.279277667,99789379.58161989,83172984.08725192,16616395.49436796,54757464.68800286,5382174.146254246,9683354.192740927,-14544966.922939388,-14646969.4260683,2438762.7391382083,-6826032.540675845,18526014.66118362,45134811.37135705,59096906.847845525,10030037.546933668,0.020561416055784015,9829590.559628107
3431,2753645000.0,2310317000.0,443328000.0,1740500000.0,1474683000.0,265817000.0,1013145000.0,405069000.0,242317000.0,14955000.0,-143271000.0,44679000.0,306477000.0,130876000.0,657221000.0,836033000.0,144208000.0,0.49,489880000.0,26.351999,2.058591418434708,240041200.0,0.7861184905380529,835634000.0,0.08717216634678762,0.23692679725014681,2.7179179683066095,0.3036095793030692,0.8251859309378223,0.23867310419462204,0.6486939184420789,104494729.22338833,87671413.4665837,16823315.756804638,66048120.296300866,55960953.85401312,10087166.442287738,38446608.92708747,15371471.43941528,9195393.487985484,567509.1290038376,-5436817.146205872,1695469.0989476738,11630123.392157082,4966454.347543046,24940081.39572258,31725600.778901063,5472374.221022095,0.0185944147918342,9109031.918223737
3432,3577340000.0,3091649000.0,485691000.0,2050034000.0,1803305000.0,246729000.0,1527306000.0,378513000.0,137762000.0,-169678000.0,-93638000.0,31926000.0,316801000.0,437353000.0,974913000.0,1196467000.0,124817000.0,0.28,498540000.0,80.599998,0.1496278697178131,139591200.0,0.814826484976184,1288344000.0,0.039020948525999764,0.0913970088508786,2.342254924684379,0.3344571664980125,0.783383945325953,0.27252455735266984,0.6383219865567215,44383872.06907871,38357928.99151189,6025943.077566826,25434665.64354009,22373511.72142709,3061153.9221130004,18949206.42553862,4696191.183528317,1709205.997747047,-2105186.156456232,-1161761.815428333,396104.22819117195,3930533.5962911565,5426216.015538859,12095695.089223204,14844504.090434344,1548598.0533150882,0.0034739454956314022,1731900.7873920791
3433,4380679000.0,3845617000.0,535062000.0,2265340000.0,2029323000.0,236017000.0,2115339000.0,548734000.0,53385000.0,-94151000.0,-304374000.0,31992000.0,276352000.0,754154000.0,1296672000.0,1577795000.0,113654000.0,0.11,499925000.0,92.660004,-0.5036693285702859,54991750.0,0.8218253955678653,1816294000.0,0.012553248023879403,0.02599666058253547,2.0709110927373815,0.36017133416988556,0.7458828112184382,0.29599794917637196,0.6129854363768644,47276913.564562336,41502448.024932094,5774465.539630238,24447872.892386235,21900743.712465197,2547129.179921037,22829040.6721761,5922015.716727144,576138.5462491454,-1016091.0418264173,-3284847.6889770045,345262.23417818977,2982430.261928329,8138937.701751016,13993869.458499052,17027789.033982772,1226570.2039037254,0.0011871357139160064,593478.8217794595
3434,177484000.0,53471000.0,124013000.0,21638000.0,16523000.0,5115000.0,155846000.0,18217000.0,4081000.0,799000.0,-4733000.0,-9535000.0,3949000.0,15412000.0,78156000.0,106203000.0,7459000.0,0.12,34641000.0,6.81,0.6842878120411162,4156920.0,0.7359114149317816,36948000.0,0.023421378828514118,0.026673254366489995,1.138842190367414,0.5983806991052715,0.6814611860426318,0.440355186946429,0.5014950656417232,26062261.380323056,7851835.535976506,18210425.84434655,3177386.196769457,2426284.875183554,751101.3215859032,22884875.1835536,2675036.7107195305,599265.7856093979,117327.45961820852,-695007.342143906,-1400146.8428781205,579882.5256975037,2263142.4375917767,11476651.982378855,15595154.185022028,1095301.027900147,0.01762114537444934,610414.0969162995
3435,177859000.0,61793000.0,116066000.0,17858000.0,15031000.0,2827000.0,160001000.0,11263000.0,7186000.0,-7495000.0,-4933000.0,-10805000.0,-4475000.0,19275000.0,81923000.0,111826000.0,12170000.0,0.21,34476000.0,11.47,-0.3068875326939843,7239960.0,0.7325934934630587,46762000.0,0.04070617736521627,0.045249467190830055,1.111611802426235,0.6287339971550497,0.6989081318241761,0.4606064354348107,0.5120155499028131,15506451.612903224,5387358.326068003,10119093.286835222,1556931.1246730601,1310462.074978204,246469.04969485613,13949520.488230165,981952.920662598,626503.9232781167,-653443.7663469921,-430078.4655623365,-942022.6678291194,-390148.2127288579,1680470.793374019,7142371.403661726,9749433.304272013,1061028.77070619,0.018308631211857017,631208.3696599825
3436,170077000.0,57937000.0,112140000.0,52514000.0,17948000.0,34566000.0,117563000.0,18163000.0,2419000.0,1794000.0,-3616000.0,-10930000.0,3617000.0,14783000.0,76408000.0,106625000.0,6791000.0,0.08,30774000.0,7.95,0.0754716981132076,2461920.0,0.7166049237983587,39989000.0,0.014475325881806476,0.020941282546379388,1.4466881586893836,0.6269219235993109,0.9069605232938935,0.44925533728840467,0.6499323766831401,21393333.333333332,7287672.955974842,14105660.37735849,6605534.591194969,2257610.062893082,4347924.528301886,14787798.742138365,2284654.088050314,304276.72955974843,225660.37735849057,-454842.76729559747,-1374842.7672955974,454968.55345911946,1859496.8553459118,9611069.182389937,13411949.68553459,854213.8364779874,0.010062893081761006,309675.4716981132
3437,173169000.0,67608000.0,105561000.0,52422000.0,23986000.0,28436000.0,120747000.0,18649000.0,6803000.0,-1774000.0,6263000.0,-17386000.0,7526000.0,18485000.0,80220000.0,108556000.0,10410000.0,0.24,28271384.0,8.55,0.6292397660818712,6785132.16,0.7389734330668042,43622000.0,0.03918214091436689,0.0561929667817834,1.4341474322343413,0.6268789448457864,0.8990368290723579,0.46324688598998665,0.664364332033094,20253684.210526314,7907368.421052631,12346315.789473683,6131228.070175438,2805380.1169590643,3325847.953216374,14122456.140350876,2181169.5906432746,795672.5146198829,-207485.38011695904,732514.6198830409,-2033450.2923976607,880233.918128655,2161988.304093567,9382456.140350876,12696608.187134502,1217543.8596491227,0.02807017543859649,793582.7087719297
3438,176463000.0,70118000.0,106345000.0,43878000.0,14553000.0,29325000.0,132585000.0,23877000.0,12955000.0,-3959000.0,1692000.0,-16778000.0,8791000.0,25966000.0,92374000.0,121333000.0,16621000.0,0.45,28653000.0,13.93,-0.1270638908829863,12893850.0,0.7613262673798554,55565000.0,0.07306829193655327,0.09724968887883245,1.3309424143002602,0.6875832327456747,0.915133687822906,0.5234751760992389,0.6967153147037749,12667839.1959799,5033596.554199569,7634242.641780331,3149892.3187365397,1044723.6180904523,2105168.7006460875,9517946.87724336,1714070.351758794,930007.1787508974,-284206.7480258435,121464.46518305816,-1204450.8255563532,631083.9913854989,1864034.4580043072,6631299.35391242,8710193.82627423,1193180.1866475234,0.03230437903804738,925617.3725771715
3439,221608000.0,87431000.0,134177000.0,68657000.0,16403000.0,52254000.0,152951000.0,39449000.0,16875000.0,4107000.0,-10847000.0,-10721000.0,17881000.0,34673000.0,102099000.0,133957000.0,22739000.0,0.6,28311687.0,12.16,1.1488486019736843,16987012.2,0.7621774151406795,71028000.0,0.0766534249666077,0.11106179233872285,1.4488823217893312,0.6044772751886214,0.8758164379441782,0.4607189271145446,0.667527508810011,18224342.10526316,7190049.342105263,11034292.763157895,5646134.868421053,1348930.9210526315,4297203.947368421,12578207.236842105,3244161.1842105263,1387746.7105263157,337746.7105263158,-892023.0263157894,-881661.1842105263,1470476.9736842106,2851398.0263157897,8396299.342105264,11016200.657894736,1869983.5526315789,0.049342105263157895,1396958.2401315789
3440,456568000.0,127763000.0,328805000.0,254062000.0,46418000.0,207644000.0,202506000.0,52453000.0,17068000.0,11577000.0,-175747000.0,153366000.0,30072000.0,52487000.0,111032000.0,148376000.0,22821000.0,0.61,28675000.0,26.129999,1.3065442903384723,17491750.0,0.7483150913894431,81345000.0,0.03831137968495383,0.08637645304336662,2.2545899874571615,0.32498116381349546,0.7326992780460826,0.24318830929894342,0.5482899272120332,17472943.646113418,4889514.1557410695,12583429.490372349,9723000.754802937,1776425.632469408,7946575.1223335285,7749942.891310481,2007386.2230151633,653195.5856561648,443053.9779201675,-6725870.904166509,5869345.804414305,1150861.123262959,2008687.4094407733,4249215.623774039,5678377.56136156,873363.9829071559,0.023344815283000964,669412.5782400527
3441,789000000.0,438111000.0,350889000.0,566243000.0,70000000.0,496243000.0,222757000.0,81699000.0,949000.0,-4596000.0,-56984000.0,254459000.0,279174000.0,82616000.0,192219000.0,263427000.0,34354000.0,0.03,29474000.0,60.27,0.6042807698689232,884220.0,0.7296860230728057,368111000.0,0.0011206844106463878,0.00396943754853944,3.541976234192416,0.3338745247148289,1.1825756317422125,0.24362357414448668,0.8629089097087858,13091090.094574414,7269138.87506222,5821951.219512194,9395105.359216858,1161440.1858304297,8233665.173386428,3695984.7353575574,1355550.024888004,15745.810519329681,-76256.84420109507,-945478.6792765886,4221984.403517504,4632055.74912892,1370764.8913223825,3189298.1582877054,4370781.483325037,570001.6592002654,0.0004977600796416127,14670.980587356893
3442,764717000.0,430837000.0,333880000.0,547243000.0,57888000.0,489355000.0,217474000.0,90702000.0,41609000.0,-13296000.0,-14450000.0,-92958000.0,-16706000.0,361623000.0,219000000.0,297488000.0,61128000.0,1.3,34072000.0,96.690002,-0.537387536717602,44293600.0,0.7361641477975582,372949000.0,0.057921557909658083,0.20367308275931836,3.5163605764367234,0.3890171135204265,1.3679244415424372,0.28638045185343075,1.0070169307595391,7908956.295191719,4455858.838435022,3453097.4567566975,5659768.214711589,598696.8538898157,5061071.360821773,2249188.0804801304,938070.1016016112,430334.0483952001,-137511.63227817495,-149446.6821916086,-961402.4002192077,-172778.98080920507,3740024.7442336385,2264970.47750604,3076719.348914689,632206.0061597682,0.013445030231771016,458099.070056902
3443,1601289000.0,798123000.0,803166000.0,885825000.0,496012000.0,389813000.0,715464000.0,129810000.0,14693000.0,-11511000.0,-108571000.0,-77141000.0,-55902000.0,330554000.0,194689000.0,1325717000.0,48384000.0,0.18,83941000.0,8.58,-0.1177156177156176,15109380.0,0.14685562604990357,302111000.0,0.00943576081519326,0.021118295260138874,2.2381126094394688,0.8279061431134542,1.8529471783346192,0.12158267495748737,0.2721157179117328,186630419.58041957,93021328.67132866,93609090.9090909,103243006.99300699,57810256.41025641,45432750.58275058,83387412.58741258,15129370.62937063,1712470.8624708625,-1341608.3916083917,-12653962.703962704,-8990792.540792542,-6515384.615384615,38526107.226107225,22691025.64102564,154512470.86247087,5639160.839160839,0.020979020979020976,1761000.0
3444,2671304000.0,1022520000.0,1648784000.0,1844635000.0,744994000.0,1099641000.0,826669000.0,237462000.0,-25618000.0,76509000.0,-247660000.0,-5756000.0,-15954000.0,279042000.0,310137000.0,2095488000.0,66219000.0,-0.28,92675000.0,7.57,-0.1571994715984148,-25949000.000000004,0.14800227918270112,277526000.0,-0.009713982384633125,-0.03138983075450997,3.2314070081253803,0.7844438521411266,2.534857361289706,0.11609947800774453,0.37516466687392414,352880317.04095113,135075297.22589168,217805019.81505942,243677014.5310436,98414002.64200792,145263011.88903567,109203302.50990753,31368824.30647292,-3384147.952443857,10106869.22060766,-32715984.14795244,-760369.8811096433,-2107529.7225891678,36861558.78467635,40969220.60766182,276814795.2443857,8747556.142668428,-0.036988110964332896,-3427873.1836195514
3445,2500076000.0,1012841000.0,1487235000.0,1670951000.0,689065000.0,981886000.0,829125000.0,298336000.0,35575000.0,4756000.0,-77968000.0,-217109000.0,3259000.0,259100000.0,423615000.0,2533359000.0,185750000.0,0.34,101482000.0,6.38,1.15987460815047,34503880.0,0.16721475321894766,323776000.0,0.013801132445573655,0.041614810794512284,3.015318558721544,1.0133127952910232,3.0554608774310266,0.16944084899819045,0.5109181365897784,391861442.0062696,158752507.8369906,233108934.169279,261904545.45454547,108003918.4952978,153900626.95924765,129956896.55172414,46761128.52664577,5576018.808777429,745454.5454545454,-12220689.655172413,-34029623.82445141,510815.0470219436,40611285.266457684,66397335.42319749,397078213.1661442,29114420.062695924,0.05329153605015675,5408131.661442006
3446,2781882000.0,1221307000.0,1560575000.0,1770502000.0,720356000.0,1050146000.0,1011380000.0,332755000.0,124727000.0,2765000.0,-124090000.0,-58976000.0,149689000.0,256277000.0,429581000.0,2658592000.0,213950000.0,1.04,132476000.0,13.78,0.1415094339622642,137775040.0,0.16158214573729252,500951000.0,0.049525838982386744,0.13622480175601653,2.7505803951037198,0.955681082087594,2.6286776483616445,0.154420999884251,0.4247473748739346,201878229.31785196,88628955.0072569,113249274.31059507,128483454.2815675,52275471.69811321,76207982.58345428,73394775.03628448,24147677.79390421,9051306.240928883,200653.12046444122,-9005079.825834543,-4279825.834542816,10862772.13352685,18597750.3628447,31174238.02612482,192931204.6444122,15526124.81857765,0.07547169811320756,9998188.679245284
3447,3457503000.0,1206914000.0,2250589000.0,2230416000.0,673214000.0,1557202000.0,1227087000.0,273138000.0,173584000.0,-59468000.0,-746192000.0,321056000.0,-151998000.0,409326000.0,457034000.0,2847261000.0,164603000.0,1.38,134036000.0,15.73,-0.3922441195168468,184969680.0,0.16051707237236065,533700000.0,0.053498053363945024,0.15073884736779056,2.817651071195441,0.8235021054211666,2.320341589471651,0.1321861470546808,0.3724544388458194,219803115.06675142,76726891.29052766,143076223.77622378,141793769.86649713,42798092.816274635,98995677.0502225,78009345.20025429,17364144.945963126,11035219.326128418,-3780546.7260012715,-47437507.94659886,20410425.937698666,-9662937.062937062,26021996.18563255,29054926.891290527,181008328.03560075,10464272.091544818,0.087730451366815,11759038.779402416
3448,3560933000.0,1342684000.0,2218249000.0,2281896000.0,946666000.0,1335230000.0,1279037000.0,311937000.0,41301000.0,34281000.0,-135972000.0,-31813000.0,144152000.0,256360000.0,401683000.0,2689308000.0,127102000.0,0.39,106332000.0,9.56,0.5962343096234308,41469480.0,0.14936295879832284,396018000.0,0.011645678253424033,0.03242242405809996,2.784073486537137,0.7552256669810974,2.1026037557943984,0.11280274018073354,0.3140511181459176,372482531.3807531,140448117.1548117,232034414.22594142,238692050.209205,99023640.16736402,139668410.041841,133790481.17154811,32629393.30543933,4320188.284518829,3585878.661087866,-14223012.552301254,-3327719.6652719663,15078661.087866109,26815899.581589956,42017050.20920502,281308368.2008368,13295188.284518829,0.04079497907949791,4337811.715481171
